,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
628,Genesee,47.56524558649574,-122.38759028224112,Coastline,47.563295914456866,-122.3866201688661,Burger Joint
629,Genesee,47.56524558649574,-122.38759028224112,Hotwire Coffeehouse,47.56442933911538,-122.38664758859598,Coffee Shop
630,Genesee,47.56524558649574,-122.38759028224112,West 5,47.561759682827464,-122.38693040356749,Lounge
631,Genesee,47.56524558649574,-122.38759028224112,Maharaja,47.56158958493602,-122.38662745591184,Indian Restaurant
632,Genesee,47.56524558649574,-122.38759028224112,Supreme,47.56228608606411,-122.3870282234997,Pizza Place
633,Genesee,47.56524558649574,-122.38759028224112,Next To Nature,47.56158524643161,-122.38684710827904,Pet Store
634,Genesee,47.56524558649574,-122.38759028224112,Jak's Grill,47.56138765548741,-122.38676928795577,Steakhouse
635,Genesee,47.56524558649574,-122.38759028224112,Easy Street Records & Cafe,47.5611731881958,-122.38691329098151,Record Shop
636,Genesee,47.56524558649574,-122.38759028224112,Olympia Coffee,47.569383752797684,-122.38668232353346,Coffee Shop
637,Genesee,47.56524558649574,-122.38759028224112,Pagliacci Pizza,47.56326208931609,-122.38693452614837,Pizza Place
638,Genesee,47.56524558649574,-122.38759028224112,The Matador,47.56148672837258,-122.38660617752943,Mexican Restaurant
639,Genesee,47.56524558649574,-122.38759028224112,A la mode pies,47.561023223924025,-122.38629721157207,Pie Shop
640,Genesee,47.56524558649574,-122.38759028224112,Chase Bank,47.5628384,-122.3872202,Bank
641,Genesee,47.56524558649574,-122.38759028224112,Shadowland,47.562951640267244,-122.38665273932794,American Restaurant
642,Genesee,47.56524558649574,-122.38759028224112,Redbox,47.56122970581055,-122.38524627685547,Video Store
643,Genesee,47.56524558649574,-122.38759028224112,Kizuki West Seattle,47.56093130000001,-122.3857622,Ramen Restaurant
644,Genesee,47.56524558649574,-122.38759028224112,Wells Fargo,47.56139125326225,-122.38786429166794,Bank
645,Genesee,47.56524558649574,-122.38759028224112,Red Cup Espresso,47.563239600087705,-122.38690977158497,Coffee Shop
646,Genesee,47.56524558649574,-122.38759028224112,Pizzeria Credo,47.5622713260386,-122.38655637236128,Pizza Place
647,Genesee,47.56524558649574,-122.38759028224112,Starbucks,47.561318,-122.385114,Coffee Shop
648,Genesee,47.56524558649574,-122.38759028224112,Raccolto,47.56514582075499,-122.38688315352864,Italian Restaurant
649,Genesee,47.56524558649574,-122.38759028224112,QFC,47.5612061,-122.3848661,Supermarket
650,Genesee,47.56524558649574,-122.38759028224112,Petco,47.56116709311833,-122.38501897065095,Pet Store
651,Genesee,47.56524558649574,-122.38759028224112,Cupcake Royale and Verite Coffee,47.56118494421977,-122.38666834406041,Cupcake Shop
652,Genesee,47.56524558649574,-122.38759028224112,Cherry Consignment,47.5654,-122.38665,Clothing Store
653,Genesee,47.56524558649574,-122.38759028224112,Dakota Place Park,47.56684112548828,-122.38716888427734,Park
654,Fauntleroy,47.5225984976167,-122.38868871010501,The Original Bakery,47.52062723110585,-122.39036317171447,Bakery
655,Fauntleroy,47.5225984976167,-122.38868871010501,Endolyne Joe's,47.5205535797457,-122.39052930519999,American Restaurant
656,Fauntleroy,47.5225984976167,-122.38868871010501,Kilbourne Park,47.521907806396484,-122.38848114013672,Park
657,Fauntleroy,47.5225984976167,-122.38868871010501,Wildwood Market And Eatery,47.520878767210235,-122.39018932680344,Market
658,Fauntleroy,47.5225984976167,-122.38868871010501,El Camion,47.52072246920048,-122.39025905218227,Food Truck
659,Fauntleroy,47.5225984976167,-122.38868871010501,Fauntleroy Creek Ravine,47.52264934792697,-122.3924160003662,Scenic Lookout
660,Fauntleroy,47.5225984976167,-122.38868871010501,Fauntleroy Park,47.521246601839294,-122.38505619185398,Park
661,Fauntleroy,47.5225984976167,-122.38868871010501,Metro Stop 19670,47.523311614990234,-122.39289855957031,Bus Station
662,Fauntleroy,47.5225984976167,-122.38868871010501,Cove Park,47.522963,-122.393685,Park
663,Fauntleroy,47.5225984976167,-122.38868871010501,Law Office of Judy Eckland PLLC,47.520720000000004,-122.394226,Lawyer
664,North Beacon Hill,47.578359836775135,-122.3097722184586,Tacos Chukis,47.57954485710303,-122.31159131110192,Taco Place
665,North Beacon Hill,47.578359836775135,-122.3097722184586,Homer,47.57670576175754,-122.30999759859748,Mediterranean Restaurant
666,North Beacon Hill,47.578359836775135,-122.3097722184586,The Station,47.57996050178468,-122.31228549006548,Coffee Shop
667,North Beacon Hill,47.578359836775135,-122.3097722184586,Fresh Flours Bakery & Cafe,47.578702643269054,-122.31142699145133,Café
668,North Beacon Hill,47.578359836775135,-122.3097722184586,Perihelion Brewery,47.57848695959651,-122.31188903130347,Brewery
669,North Beacon Hill,47.578359836775135,-122.3097722184586,Bar Del Corso,47.57547036774706,-122.30943950727587,Pizza Place
670,North Beacon Hill,47.578359836775135,-122.3097722184586,Despi Delite Bakery,47.57934704116261,-122.3136015814072,Bakery
671,North Beacon Hill,47.578359836775135,-122.3097722184586,Oak,47.57642966463917,-122.30980314956732,Pub
672,North Beacon Hill,47.578359836775135,-122.3097722184586,El Quetzal,47.57472195394037,-122.30931528938011,Mexican Restaurant
673,North Beacon Hill,47.578359836775135,-122.3097722184586,Baja Bistro,47.58155456555108,-122.31425554156392,Mexican Restaurant
674,North Beacon Hill,47.578359836775135,-122.3097722184586,Victrola Coffee Beacon Hill,47.57459140627298,-122.30924898247002,Coffee Shop
675,North Beacon Hill,47.578359836775135,-122.3097722184586,Shell,47.581352493880054,-122.31363261962068,Gas Station
676,North Beacon Hill,47.578359836775135,-122.3097722184586,Hilltop Red Apple Market,47.57917651372702,-122.31205374933707,Grocery Store
677,North Beacon Hill,47.578359836775135,-122.3097722184586,Taqueria Latinos,47.57953570313438,-122.31101931827216,Food Truck
678,North Beacon Hill,47.578359836775135,-122.3097722184586,Sinclair,47.57695148,-122.3094027,Gas Station
679,North Beacon Hill,47.578359836775135,-122.3097722184586,Yoga On Beacon,47.576595306396484,-122.31014251708984,Yoga Studio
680,North Beacon Hill,47.578359836775135,-122.3097722184586,Pippys Cafe,47.576774,-122.310176,Café
681,North Beacon Hill,47.578359836775135,-122.3097722184586,Metro Bus Stop #3470,47.57932279594835,-122.31223682391465,Bus Station
682,North Beacon Hill,47.578359836775135,-122.3097722184586,Metro Bus Stop #3810,47.57919636621565,-122.3123949766159,Bus Station
683,North Beacon Hill,47.578359836775135,-122.3097722184586,El Sabroso,47.579683,-122.312093,Food Truck
684,North Beacon Hill,47.578359836775135,-122.3097722184586,Culture Shakti Dance,47.58029402000515,-122.31138686936367,Dance Studio
685,North Beacon Hill,47.578359836775135,-122.3097722184586,Musang,47.580242,-122.31294,Filipino Restaurant
686,North Beacon Hill,47.578359836775135,-122.3097722184586,El Delicioso,47.580827,-122.313099,Mexican Restaurant
687,North Beacon Hill,47.578359836775135,-122.3097722184586,beacon hill market,47.58093850714416,-122.31322336826999,Grocery Store
688,North Beacon Hill,47.578359836775135,-122.3097722184586,La Esperanza De Seattle,47.58076,-122.313769,Convenience Store
689,North Beacon Hill,47.578359836775135,-122.3097722184586,Carnitas Michoacan,47.58091774121714,-122.31362323294688,Mexican Restaurant
690,North Beacon Hill,47.578359836775135,-122.3097722184586,Luisa Taqueria,47.58076858520508,-122.31391143798828,Mexican Restaurant
691,North Beacon Hill,47.578359836775135,-122.3097722184586,Stevens Place,47.574244532602776,-122.31167546878662,Park
692,North Beacon Hill,47.578359836775135,-122.3097722184586,17th & Hinds,47.57421152419727,-122.3115514593054,Trail
693,Mid-Beacon Hill,47.554239133210125,-122.30467969204359,Dawson Peak,47.55582123536755,-122.30770493534509,Scenic Lookout
694,Mid-Beacon Hill,47.554239133210125,-122.30467969204359,Lightrail South,47.55297083055322,-122.30099892275533,Light Rail Station
695,Mid-Beacon Hill,47.554239133210125,-122.30467969204359,S Orcas St,47.550315152919815,-122.30440770017216,Bus Station
696,South Beacon Hill,47.52712284938664,-122.28985503717274,Hertz,47.52418899536133,-122.29440307617188,Rental Car Location
697,South Beacon Hill,47.52712284938664,-122.28985503717274,Cucina Fresca,47.52846728520127,-122.29397385442329,Italian Restaurant
698,South Beacon Hill,47.52712284938664,-122.28985503717274,Wings BFI,47.52544768621017,-122.29454800327011,Airport
699,South Beacon Hill,47.52712284938664,-122.28985503717274,Helicopters Northwest,47.52550278567018,-122.29461092396998,Heliport
700,South Beacon Hill,47.52712284938664,-122.28985503717274,"Classic Helicopter, Corp.",47.5248339422233,-122.29444315973744,Plane
701,South Beacon Hill,47.52712284938664,-122.28985503717274,Aeroflight Executive Services,47.52437717780912,-122.29412104559309,Airport Terminal
702,South Beacon Hill,47.52712284938664,-122.28985503717274,Seattle Scenic Flights,47.52592849731445,-122.2955093383789,Airport
703,South Beacon Hill,47.52712284938664,-122.28985503717274,Clay Lacy Aviation (BFI),47.52760397738678,-122.29612737219095,Airport Terminal
704,South Beacon Hill,47.52712284938664,-122.28985503717274,Hertz,47.52791976928711,-122.29612731933594,Rental Car Location
705,Holly Park,47.539509797668366,-122.28834331736331,The Cajun Crawfish,47.539289971206344,-122.28267717852206,Cajun / Creole Restaurant
706,Holly Park,47.539509797668366,-122.28834331736331,The UPS Store,47.53682079536713,-122.28451877832413,Shipping Store
707,Holly Park,47.539509797668366,-122.28834331736331,Hoang Lan,47.53834883622972,-122.28202097084483,Vietnamese Restaurant
708,Holly Park,47.539509797668366,-122.28834331736331,Foo Lam,47.53848168684539,-122.2829479818834,Chinese Restaurant
709,Holly Park,47.539509797668366,-122.28834331736331,Tammy's Bakery,47.537504697937976,-122.28284107657365,Bakery
710,Holly Park,47.539509797668366,-122.28834331736331,"John C. Little, Sr. Park",47.53929138183594,-122.28653717041016,Playground
711,Holly Park,47.539509797668366,-122.28834331736331,Som Design Group,47.541129999999995,-122.29308300000001,IT Services
712,Holly Park,47.539509797668366,-122.28834331736331,Venus Seafood Chinese Restaurant,47.53842190224066,-122.2830980910532,Chinese Restaurant
713,Holly Park,47.539509797668366,-122.28834331736331,Amazing Thai Lao Cuisine,47.541653,-122.283636,Thai Restaurant
714,Holly Park,47.539509797668366,-122.28834331736331,Thai Savon,47.541942999999996,-122.283927,Asian Restaurant
715,Holly Park,47.539509797668366,-122.28834331736331,Thai Palms,47.541942999999996,-122.283927,Thai Restaurant
716,Holly Park,47.539509797668366,-122.28834331736331,Van Asselt Playground,47.539714575833095,-122.29420350033925,Playground
717,Holly Park,47.539509797668366,-122.28834331736331,Ambrosia Tea & Espresso,47.5390018444739,-122.28244478248475,Café
718,Holly Park,47.539509797668366,-122.28834331736331,che dessert lounge,47.53853970239219,-122.28247172439795,Asian Restaurant
719,Holly Park,47.539509797668366,-122.28834331736331,Safeway,47.5374346,-122.2830543,Grocery Store
720,Holly Park,47.539509797668366,-122.28834331736331,Century Communities - Helio,47.5383089,-122.294577,Home Service
721,Brighton,47.53887201158371,-122.27535083516632,Starbucks,47.536498597176504,-122.27377714395773,Coffee Shop
722,Brighton,47.53887201158371,-122.27535083516632,T-Mobile,47.5364491,-122.2800925,Mobile Phone Shop
723,Brighton,47.53887201158371,-122.27535083516632,Huong Duong Sunflower,47.53781871254015,-122.2813544666586,Vietnamese Restaurant
724,Brighton,47.53887201158371,-122.27535083516632,Domino's Pizza,47.53671999392601,-122.28050038229406,Pizza Place
725,Brighton,47.53887201158371,-122.27535083516632,Chase Bank,47.538683,-122.281383,Bank
726,Brighton,47.53887201158371,-122.27535083516632,Shell,47.53640478223895,-122.2737749543806,Gas Station
727,Brighton,47.53887201158371,-122.27535083516632,Signature Cafe,47.536515442669966,-122.27388702858286,Breakfast Spot
728,Brighton,47.53887201158371,-122.27535083516632,Othello Playground,47.53641792824911,-122.27381605285423,Park
729,Brighton,47.53887201158371,-122.27535083516632,Zest Fast Food,47.538777,-122.27100800000001,Fast Food Restaurant
730,Brighton,47.53887201158371,-122.27535083516632,Junior Transmission Repair LLC,47.54051459999999,-122.2716945,Other Repair Shop
731,Brighton,47.53887201158371,-122.27535083516632,Family Janitorial Service,47.5391542,-122.2704738,Event Service
732,Brighton,47.53887201158371,-122.27535083516632,Los Potrillos - Taco Truck,47.54103076457959,-122.27156394282879,Food Truck
733,Brighton,47.53887201158371,-122.27535083516632,Jacksons Catfish Corner,47.53787557405205,-122.2703571212099,Seafood Restaurant
734,Brighton,47.53887201158371,-122.27535083516632,El Asadero,47.53724733537418,-122.28018074129658,Mexican Restaurant
735,Brighton,47.53887201158371,-122.27535083516632,Cafe Avole,47.542576,-122.272733,Café
736,Dunlap,47.525635345864394,-122.27064797058809,Rainier Beach Pool,47.52448386680528,-122.27050032229204,Pool
737,Dunlap,47.525635345864394,-122.27064797058809,Planet Fitness,47.52271860081749,-122.26816554814735,Gym / Fitness Center
738,Dunlap,47.525635345864394,-122.27064797058809,Dollar Tree,47.52277374267578,-122.26863098144531,Discount Store
739,Dunlap,47.525635345864394,-122.27064797058809,Jack in the Box,47.5217445996344,-122.26964324712753,Fast Food Restaurant
740,Dunlap,47.525635345864394,-122.27064797058809,Rite Aid,47.52263,-122.269319,Pharmacy
741,Dunlap,47.525635345864394,-122.27064797058809,Rainier Beach Playfield,47.523826599121094,-122.26824951171875,Baseball Field
742,Dunlap,47.525635345864394,-122.27064797058809,Hair Art Beauty Supply,47.52277374267578,-122.26863098144531,Salon / Barbershop
743,Dunlap,47.525635345864394,-122.27064797058809,South Shore Tennis Courts,47.522970695319785,-122.27411436825948,Tennis Court
744,Dunlap,47.525635345864394,-122.27064797058809,Sub Shop #7,47.52198333402693,-122.2697373072393,Sandwich Place
745,Dunlap,47.525635345864394,-122.27064797058809,Sunset Cafe And Deli,47.52988168858835,-122.27016136278174,African Restaurant
746,Dunlap,47.525635345864394,-122.27064797058809,Seattle Farm Co-op,47.521578999999996,-122.26866100000001,Garden Center
747,Dunlap,47.525635345864394,-122.27064797058809,Rose Cafe,47.52988052368164,-122.26970672607422,Coffee Shop
748,Dunlap,47.525635345864394,-122.27064797058809,Beer Sheva Park,47.52408499800983,-122.26454611108842,Playground
749,Rainier Beach,47.512920842614065,-122.26325754472502,Kubota Garden,47.512767185487455,-122.26566166089442,Garden
750,Rainier Beach,47.512920842614065,-122.26325754472502,Hutchinson Playground,47.51366456896844,-122.26062297821045,Baseball Field
751,Rainier View,47.502172849490314,-122.25815775644443,Fernando's Landscaping,47.5014902,-122.2601175,Construction & Landscaping
752,Mount Baker,47.57801965153989,-122.28905771276759,Mioposto - Mt. Baker,47.57830228401119,-122.28840508461155,Pizza Place
753,Mount Baker,47.57801965153989,-122.28905771276759,Mount Baker Park,47.58031814437581,-122.28858232498169,Park
754,Mount Baker,47.57801965153989,-122.28905771276759,Relish Fine Foods,47.57830451167025,-122.2881720826289,Café
755,Mount Baker,47.57801965153989,-122.28905771276759,Mount Claire Park,47.58012997681378,-122.28613615036011,Park
756,Mount Baker,47.57801965153989,-122.28905771276759,The Dock,47.5788100337983,-122.2836843886997,Harbor / Marina
